shortcode,url,type,taken_at,timestamp,views,likes,comments,duration,caption,thumbnail
DW1a14LjR2V,https://www.instagram.com/reel/DW1a14LjR2V/,clips,2026-04-07T15:04:34.000Z,1775574274,,7856,655,,"💯 VLOG é um formato pra quem não tem tempo, basta ir gravando cenas de um dia (grave todos os conflitos que acontecer!!!) para depois você mostrar do começo ao final de um dia especial!  Topa o Desafio? Escreva FORMATO CRIATIVO para acessar a plataforma, lá tem uma curadoria de referências pra você criar usando ele e na comunidade tem aula ao vivo de como editar esse formato!",https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.82787-15/660043348_18544934995070133_4184736787320190898_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=102&ig_cache_key=Mzg3MDExNzUwNjQ1OTcwNDcyNTE4NTQ0OTM0OTkyMDcwMTMz.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=YOAtNTIjmn0Q7kNvwFc5jOS&_nc_oc=AdqM8SRNicrAAjibQTVRs3wb3BHJtjfW0xf1g-NMk4L7kYNqEMSb6Z4X5PugKRe3ynA&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=L6nF5h19Uu0_mhBcr0LRqQ&_nc_ss=7a22e&oh=00_AQCA1wsN4ynBalBqNZjF1g9do4JvnDgl8Zr3vnO3S94tKA&oe=6A68020C
DWyxF2ajSkw,https://www.instagram.com/reel/DWyxF2ajSkw/,clips,2026-04-06T14:18:35.000Z,1775485115,,3309,483,,"💯 TELA VERDE é um formato que usa duplo estímulo: auditivo e visual, assim, você captura atenção do público muito mais facilmente - sem falar do tom de fofoca que o brasileiro ama!!  Topa o Desafio? Escreva FORMATO CRIATIVO para acessar a plataforma, lá tem uma curadoria de referências pra você criar usando ele e na comunidade tem aula ao vivo de como editar esse formato!",https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.82787-15/660283535_18544709107070133_8911604831953163021_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=106&ig_cache_key=Mzg2OTM3MDkzNjE2ODYyMjM4NDE4NTQ0NzA5MTA0MDcwMTMz.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=6xnX4U8kMHEQ7kNvwE_tF8s&_nc_oc=Adq6jZdGJsbynDXyavUpPVRsuE-Y4oYQ9ePfD5elBPBKNJSZ9jNev_rWjUzaF2wFFm8&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=NQOa9OBDtJtKACMRBn2Hag&_nc_ss=7a22e&oh=00_AQB_wvWpqgS6WplLg3Fj1Lwyan8krHasVVPPElypzuBOmA&oe=6A67F5C6
DWwLtCUDaVi,https://www.instagram.com/reel/DWwLtCUDaVi/,clips,2026-04-05T14:15:05.000Z,1775398505,,6840,1120,,"💯 DIÁLOGO é um formato pra pessoas criativas, e que por incrível que pareça, ajuda a tornar a fala mais natural pq nem preciso olhar pra câmera pra falar.   Topa o Desafio? Escreva FORMATO CRIATIVO para acessar a plataforma, lá tem uma curadoria de referências pra você criar usando ele e na comunidade tem aula ao vivo de como editar esse formato!",https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.82787-15/659366261_18544464103070133_4602947152530267433_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=107&ig_cache_key=Mzg2ODY0MzU1MzI4MzI1MzYwMjE4NTQ0NDY0MTAwMDcwMTMz.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=MEW11PuiXnUQ7kNvwEzk1q5&_nc_oc=AdrC3eLtSbtY-EPr8XQfDSFbawChb9Qvzx1cOU5ka-5SM33eff5SYODhT5AsxQk1vbc&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=NQOa9OBDtJtKACMRBn2Hag&_nc_ss=7a22e&oh=00_AQAOsToCfGmeSJRMHvkXMw0kgx6XKQKEZGFqZFKVAj1FCw&oe=6A681053
DWtmdFkDUtP,https://www.instagram.com/reel/DWtmdFkDUtP/,clips,2026-04-04T14:15:16.000Z,1775312116,,4520,504,,"💯 CAIXINHA POLÊMICA é um formato “carta na manga” pra você usar quando receber aquela mensagem desagradável… a partir de hoje você nunca mais pensa em desistir quando receber um Hate, mas sim aproveita e faz esse formato!   Topa o Desafio? Escreva FORMATO CRIATIVO para acessar a plataforma, lá tem uma curadoria de referências pra você criar usando ele e na comunidade tem aula ao vivo de como editar esse formato!",https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.82787-15/660856945_18544423339070133_4446401496292669781_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=100&ig_cache_key=Mzg2NzkxNjc3OTU4NjkzMTUzNTE4NTQ0NDIzMzM2MDcwMTMz.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=9ly6pdo0K5UQ7kNvwGhF8yg&_nc_oc=Adoacfx8uKhpMYf2030qu8WYqb8Ps5TMrfaQxlHDmD1Nn_AOwPcB9OOjGF58iMQF0Dw&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=NQOa9OBDtJtKACMRBn2Hag&_nc_ss=7a22e&oh=00_AQB5fn8hYTaZ6A0Z9bdX8rCPGvS_XR3AzlaCYHCr9NebfA&oe=6A6805DA
DWrDoQSDZqv,https://www.instagram.com/reel/DWrDoQSDZqv/,clips,2026-04-03T14:26:46.000Z,1775226406,,6460,912,,"💯 TRIVIAL é aquele formato nível fácil, pra você gravar enquanto faz uma “trivialidade” da sua rotina! Topa o Desafio? Escreva FORMATO CRIATIVO para acessar a plataforma, lá tem uma curadoria de referências pra você criar usando ele e na comunidade tem aula ao vivo de como editar esse formato!",https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.82787-15/657724859_18544044214070133_4688513770150758509_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=103&ig_cache_key=Mzg2NzIwMDY2NTQyOTA1NjE3NTE4NTQ0MDQ0MjA4MDcwMTMz.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=pT6Bh_FoeMkQ7kNvwHrmEqw&_nc_oc=AdpnnYEcJ76J3yh-7PFmTtglFW-8fFjq0OBCzcBycu_AlTSGnssJoLtm7m3WDAmrzCs&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=NQOa9OBDtJtKACMRBn2Hag&_nc_ss=7a22e&oh=00_AQBnbKzuEkQXVlnzR1qKZ4tXNHifUvBEs0P2ylJFxs1BoQ&oe=6A67FCB7
DWod40sjWdK,https://www.instagram.com/reel/DWod40sjWdK/,clips,2026-04-02T14:18:31.000Z,1775139511,,6824,1226,,"💯 NARRADO é O Formato Criativo que mais tem referências virais na internet, sabia?? Topa o Desafio? Escreva FORMATO CRIATIVO para acessar a plataforma, lá tem uma curadoria de refs pra você criar usando ele e na comunidade CDF hoje tem aula de como editar esse formato!",https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.82787-15/661305237_18543873052070133_8560093950099180612_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=104&ig_cache_key=Mzg2NjQ3MTcyODMxOTEyOTQxODE4NTQzODczMDQ5MDcwMTMz.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=xzqDTWO9uRMQ7kNvwH05Set&_nc_oc=AdpgdGSb4IXC46cm7Yw8MepclnoTLCRKC--broMVJiSVT59cly9XtGCYrw0FAkkpQuo&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=iNmrYCMdRNLHnW8gP5GYVg&_nc_ss=7a22e&oh=00_AQBFsgO-wiWZxXlami7dM30SgUVuK-hhphJ5c1khYuTrug&oe=6A681AEF
DWl4jR7DfNQ,https://www.instagram.com/reel/DWl4jR7DfNQ/,clips,2026-04-01T14:16:06.000Z,1775052966,,18382,4805,,💯 DINAMISMO é um dos Formatos mais utilizados por conta das inúmerasss formas (virais) de criar usando ele! Topa o Desafio? Escreva FORMATO CRIATIVO para acessar a plataforma e a comunidade:,https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.82787-15/657971310_18543873016070133_4039063511856641722_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=103&ig_cache_key=Mzg2NTc0NDU3MDE5ODEyNzQ0MDE4NTQzODczMDEzMDcwMTMz.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=wz4VV2CjmzoQ7kNvwHlQYhU&_nc_oc=Adqu7-Vj5PMgnwIMJ9pkEqyc-EcMuGAsqNp8YqWzaeC7G9O0W-JoamcizT1EFVI_qTY&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=iNmrYCMdRNLHnW8gP5GYVg&_nc_ss=7a22e&oh=00_AQB-icRKqPio204rvfvJL4W-pqn8-G3G_oh2C2qrJF2jgg&oe=6A6805C9
DWfJqAyDcoc,https://www.instagram.com/reel/DWfJqAyDcoc/,clips,2026-03-29T23:35:56.000Z,1774827356,,8236,2395,,será que consigo te motivar a CRIAR depois desse roxinho? 🔮 Comente DESAFIO para participar:,https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.82787-15/658518480_18543026893070133_5632781216799230805_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=104&ig_cache_key=Mzg2Mzg0OTQ3NDc4MzU2MjI2ODE4NTQzMDI2ODkwMDcwMTMz.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=GdDt7PWzeR4Q7kNvwEFmci9&_nc_oc=AdqmH5ZymRmsomvkbrYq5_SAzUKc9C_Ah8X0JRH_EDlcjxCe3hxwq6miSlFAzQPCtbg&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=iNmrYCMdRNLHnW8gP5GYVg&_nc_ss=7a22e&oh=00_AQD8GoEnFeNONYWmDJqOXHZAlWKVtCMLbGD7--SIsLEaYQ&oe=6A67EF1C
DWXP8KuD-qj,https://www.instagram.com/reel/DWXP8KuD-qj/,clips,2026-03-26T22:01:54.000Z,1774562514,,7526,2202,,"sonhei alto demais e falhei em público. não bati AQUELA meta, mas alcançei outras… faria de novo. eu me movimentei, e movimento me fez melhor que antes. creio que pode fazer o mesmo por você, BORA? Aceita sonhar alto e falhar junto comigo?   Comente DESAFIO e faça sua inscrição:",https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.71878-15/642618958_1342126104408583_8042818555088941177_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=110&ig_cache_key=Mzg2MTYyNTMxMDg2OTk3MzY2Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fbmZyYW1lX2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=L_Arw-zXl1EQ7kNvwGr38at&_nc_oc=AdqFzm-wzaQ36NJIj2KoNqAohk1_J4gAVA-ZWBVNUf32RVeYe3J3JbEhMrdHZF34Bf0&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=iNmrYCMdRNLHnW8gP5GYVg&_nc_ss=7a22e&oh=00_AQBgD4cnPGIqSdKOxl0CKjLuJyLQuQmUTWMxcn3WGKLzUw&oe=6A680ED9
DUtOQa9DWBg,https://www.instagram.com/reel/DUtOQa9DWBg/,clips,2026-02-13T17:48:43.000Z,1771004923,,20182,162,,"A CADA VÍDEO desse casal eu me orgulho mais de ser brasileira 🇧🇷 carisma, identidade e genialidade no conteúdo define os dois! É fato que quando tem Bri no feed, tem like - pq eu já sei que vai ser bom! (sem falar que eu levo o “relações internacionais” mais a sério do que muita prova que fiz na escola 🤓)",https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/634509430_1971278596931577_8543058122745337089_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=105&ig_cache_key=MzgzMTc4MTU1OTA2NjUxNzYwMA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=6fnWgje8jvoQ7kNvwF6Si03&_nc_oc=Adp1KzAjtAPaWVhgnyJv8CVmKiqZ1hovS-bq02Ic8hd2yu8mJLMblMaWrPZ1W9Pi_tk&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=iNmrYCMdRNLHnW8gP5GYVg&_nc_ss=7a22e&oh=00_AQCmLmIWyKffk6Mu-MQNndqqDL7FS9wNdVRmcJSgzxMsdQ&oe=6A680F80
DUjFu9yD5lj,https://www.instagram.com/reel/DUjFu9yD5lj/,clips,2026-02-09T19:47:15.000Z,1770666435,,26203,132,,"“é Tha Beauty 🎶 é Tha Beauty” QUEM NUNCA ficou com essa música na cabeça tá usando a internet errado! @thaisslinares é uma verdadeira gênia quando o assunto é criar conteúdo com autenticidade, verdade e muita comunidade! é inspiração pra mim, e deveria ser pra você também 🩵 seu formato é super leve, mostrando que existe aquele ideal pra você, se quiser aprender comigo a encontrar o seu, vem comigo no link da bio.",https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.71878-15/627680089_1236879391244564_7454753720673871041_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=108&ig_cache_key=MzgyODkyOTMyNTg2MTY3MzMxNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=Z_eEfaqhpvEQ7kNvwEn_uTU&_nc_oc=Adq9jAo7ie1gsRRhhmOcVMHHJABaSRiUmEoFVQk0jJi6xdH5pMSibq-I6rpa8HtvLZY&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=iNmrYCMdRNLHnW8gP5GYVg&_nc_ss=7a22e&oh=00_AQDA4E7VCDEsp0XpEvP2-HK6aHzdFlf1JnYOE_FW0C-JDw&oe=6A681933
DUT7rJ0j5xb,https://www.instagram.com/reel/DUT7rJ0j5xb/,clips,2026-02-03T21:54:01.000Z,1770155641,,7371,86,,"A primeira pergunta é: qual bolha VOCÊ faz parte? eu vivo na bolha de gatinhos pretos hehe 🫧🐈‍⬛ depois de enxergar isso, você consegue escolher melhor qual bolha você vai querer furar….",https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.71878-15/625340657_1882254813163115_1735498604671310140_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=110&ig_cache_key=MzgyNDY2Mjk1ODc5NDg0MTE3OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fbmZyYW1lX2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=kStLeCVrEkkQ7kNvwHwfB6a&_nc_oc=Adq7Y8Kic0M0JLt8P5sGQcqw_RfCeARPhOI_LpHpFxtQvqp17EtPHnaWejfxmVM2E58&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=1xCbYp8Y7fIAIoy7OvWk_A&_nc_ss=7a22e&oh=00_AQBDGTpEixA2iwFOQyk20L8h5fqlG_QRk4k7tv1O4f5QXA&oe=6A680CFD
DURcEP0jZos,https://www.instagram.com/reel/DURcEP0jZos/,clips,2026-02-02T22:37:18.000Z,1770071838,,5011,94,,"se você é diretor, roteirista e ator principal da sua vida… escolha viver histórias que você vai se orgulhar de assistir 🎞️🖤",https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/627625560_1627488358276335_7385899439269673677_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=100&ig_cache_key=MzgyMzk2MDk5NTc4MjMwMjI1Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fbmZyYW1lX2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=mHUEMxNIRQ4Q7kNvwEVeO41&_nc_oc=Adr8framc9H0-S1jbQdz4Ge_wKzqoo5caJpELnktOoe6_gqZsHYeIwvF0XL876archE&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=1xCbYp8Y7fIAIoy7OvWk_A&_nc_ss=7a22e&oh=00_AQByDMNT6OCNEjSP00hI0m7Jenw5PjPDQS09IQc-CZ1cAA&oe=6A681971
DT22AgwjfoF,https://www.instagram.com/reel/DT22AgwjfoF/,clips,2026-01-23T14:44:02.000Z,1769179442,,3879,124,,a vida recompensa quem suporta o processo! 🔮,https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.71878-15/621237923_1427443412248438_6043665607082531228_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=109&ig_cache_key=MzgxNjQ3NTI2MzkyOTAyMjk4MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fbmZyYW1lX2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=ls1ezN6rnF4Q7kNvwG2OVRI&_nc_oc=AdoFZHQ7AEGBUi8oIC243z1ZrYH9XCsN5jn1gjqZbWdBZpNqyB1E9zNiUOIYYuIweDw&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=1xCbYp8Y7fIAIoy7OvWk_A&_nc_ss=7a22e&oh=00_AQDCZsu4qad5e9LgnmbBhV0CKhK8Rno2G730W6PtqUUiDA&oe=6A6800C6
DTyj4u8DX2A,https://www.instagram.com/reel/DTyj4u8DX2A/,clips,2026-01-21T22:49:55.000Z,1769035795,,114431,953,,"@ediribeirof você sabe, eu tô viciadinha em você mulher - eu e o brasil todo!!! 🤭 entretenimento, inspiração e AULAS, ela tem tudo que você precisa pra dominar o jogo do formato em 2026. E se você tá começando e quer aprender comigo, só clicar no link da bio 🤍",https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/618981806_920798760515520_7157810505871360395_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=101&ig_cache_key=MzgxNTI2OTY2NDY1NDQ1ODI0MA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=gjDN5ZHgaBgQ7kNvwHXf9Pq&_nc_oc=AdoAAC0Mi8XdWsAJlTJFpb-CHYm1ex0H74STEnoCDQU4k17skyqH8BDvPZZffVvcJaY&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=1xCbYp8Y7fIAIoy7OvWk_A&_nc_ss=7a22e&oh=00_AQBZq_EZYCLflCie6UjuOqDtJ-vuHRrAeBgxbj67RfPu4g&oe=6A68227E
DTv3Q50Dy8E,https://www.instagram.com/reel/DTv3Q50Dy8E/,clips,2026-01-20T21:40:42.000Z,1768945242,,3601,88,,você NÃO PRECISA de todas as respostas porque…,https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.71878-15/619893678_1241354304721114_6939038590661932238_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=107&ig_cache_key=MzgxNDUxMDQ2MzU1MjUzMjIyOA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fbmZyYW1lX2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=6RHKCErzY0MQ7kNvwFzwZvZ&_nc_oc=Adp7wMX61IZmikztVFWppIZEzXrVPoV1pL6M5NJR3b1Y5GqzU8BGYWC2LJSSRg6h9sk&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=1xCbYp8Y7fIAIoy7OvWk_A&_nc_ss=7a22e&oh=00_AQB1nT7548QvT_PWDW4I5o-XCDCC3H6yVainmrXr58VLlA&oe=6A67F4AC
DTvcZSRDtMK,https://www.instagram.com/reel/DTvcZSRDtMK/,clips,2026-01-20T17:44:06.000Z,1768931046,,2250,68,,"A vida fica mais fácil quando a tecnologia trabalha a seu favor. E com Tech Upgrade, parceria exclusiva entre #Renault e Fast Shop, seu smartphone vale R$10 mil de bônus* na compra do #Renault #Boreal, carro do ano 2026 e fabricado no Brasil.  Seu próximo gadget é um #Renault #Boreal Boreal TechUpgrade",https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.71878-15/619235910_762484180245261_9132362491473827553_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=106&ig_cache_key=MzgxNDM5MjI5MjMwODg2NTgwMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fbmZyYW1lX2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=AfU3IXdGwcsQ7kNvwFvyToQ&_nc_oc=AdpLZbFcz7L9Y71yF4hTxw1LCwsuqNdWJZ3FmpLfHOahnO46ma7kRWkMcaPRtS4BovA&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=1xCbYp8Y7fIAIoy7OvWk_A&_nc_ss=7a22e&oh=00_AQB8JdLh4Td2CxJfDp3Of6oAmJIz8tPxh92BJvRVS7vgHA&oe=6A680370
DTdz1w3D26m,https://www.instagram.com/reel/DTdz1w3D26m/,clips,2026-01-13T21:25:23.000Z,1768339523,,4839,128,,"Quando você acredita e dedica esforço, vale a pena não desistir - nem do amor e nem do conteúdo! ❤️📲",https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.71878-15/615479421_806379842459521_6738664410818824789_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=104&ig_cache_key=MzgwOTQyODg1NDc5MzAwNjc1OA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=key94GRx2K8Q7kNvwGeO7QJ&_nc_oc=Adp8hsSJy4yRnH0E0vbDiAu-sv6SYQTzQZuFy6DgwmfnIwbjuaZUONoin-VlJ6izLkw&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=1xCbYp8Y7fIAIoy7OvWk_A&_nc_ss=7a22e&oh=00_AQBYZaq2rqcqThfZLlWa5zaTK_jH7fXrezckXcCYJz6xAw&oe=6A67F255
DSvZAkuAPJ4,https://www.instagram.com/reel/DSvZAkuAPJ4/,clips,2025-12-26T20:45:41.000Z,1766781941,,1402,121,,"Nesta Black November, os Criadores do Futuro foram além do conteúdo: criaram a SofIA, um Agente de Inteligência Artificial treinado com a metodologia deles para ajudar mais de 2 mil alunos a criar roteiros incríveis!⁠ ⁠ O resultado? Mais de 42 mil interações com alunos e mais histórias criadas do que podemos contar.⁠ ⁠ Para reconhecer isso, surpreendemos a dupla com um presente especial para que eles possam seguir enxergando sempre além. 🕶️🔥⁠ ⁠ Faça como a Hanah (@hanahfranklin) e o Alef (@alefmarqs) e saia na frente. Crie seu próprio Agente de Inteligência Artificial pronto para vender, dentro da Hotmart.⁠ ⁠ 🔗 Acesse o link “Crie seu Agente de IA agora mesmo” para saber mais. ⁠ ⁠ #Hotmart #AgentedeIA",https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.82787-15/588628332_18542804527021503_4485211892826670568_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=109&ig_cache_key=Mzc5NjM2MzAwMTQ4NTkxNDc0NDE4NTQyODA0NTIxMDIxNTAz.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=gMdDbQZfxCcQ7kNvwG_T8gA&_nc_oc=AdoNYtam6e78RrYwQS1oW97oIMlz6zWrl2o9OqcK1UNqPdVguxJ0NNwX83W6Nu_wPLI&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=1xCbYp8Y7fIAIoy7OvWk_A&_nc_ss=7a22e&oh=00_AQC1NMCVxsCWupGUCAVBEFOBAB0FGd-wKKFGuBdbMjnx5w&oe=6A680D1E
